

*******************************************************************************
Ephemeris / WWW_USER Fri Feb  3 05:06:22 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Venus (299)                     {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2023-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2030-Dec-31 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : IAU_VENUS                       {East-longitude positive}
Target radii    : 6051.8 x 6051.8 x 6051.8 km     {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun (R_eq= 696000.000) km
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : JD  
EOP file        : eop.230201.p230427                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-FEB-01. PREDICTS-> 2023-APR-26
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
************************************************************************************************************************************************************************************
Date_________JDUT, , , R.A._(ICRF), DEC__(ICRF),    APmag,  S-brt,             delta,     deldot,     S-O-T,/r,     S-T-O,  Sky_motion, Sky_mot_PA, RelVel-ANG, Lun_Sky_Brt  sky_SNR
2459954.500000000, , , 20 44 42.38, -19 39 21.8,   -3.898,  0.900,  1.57999130262847, -5.5712147,   19.2518,/T,   26.4538,   3.1252261,  75.255942,  -5.337912,        n.a.     n.a.
2459955.500000000, , , 20 49 49.98, -19 20 07.3,   -3.898,  0.903,  1.57675575233672, -5.6326619,   19.4836,/T,   26.7877,   3.1246019,  74.813789,  -5.408442,        n.a.     n.a.
2459956.500000000, , , 20 54 56.26, -19 00 19.7,   -3.898,  0.906,  1.57348465055630, -5.6943240,   19.7151,/T,   27.1220,   3.1239767,  74.379972,  -5.479599,        n.a.     n.a.
2459957.500000000, , , 21 00 01.23, -18 39 59.6,   -3.899,  0.908,  1.57017785389802, -5.7562679,   19.9464,/T,   27.4568,   3.1233491,  73.954640,  -5.551460,        n.a.     n.a.
2459958.500000000, , , 21 05 04.88, -18 19 07.8,   -3.899,  0.911,  1.56683517949825, -5.8185636,   20.1773,/T,   27.7921,   3.1227179,  73.537938,  -5.624102,        n.a.     n.a.
2459959.500000000, , , 21 10 07.21, -17 57 45.1,   -3.899,  0.914,  1.56345640281952, -5.8812857,   20.4079,/T,   28.1279,   3.1220809,  73.129996,  -5.697612,        n.a.     n.a.
2459960.500000000, , , 21 15 08.21, -17 35 52.1,   -3.899,  0.917,  1.56004125501277, -5.9445129,   20.6383,/T,   28.4643,   3.1214353,  72.730936,  -5.772083,        n.a.     n.a.
2459961.500000000, , , 21 20 07.90, -17 13 29.7,   -3.900,  0.920,  1.55658942120074, -6.0083248,   20.8683,/T,   28.8012,   3.1207770,  72.340874,  -5.847611,        n.a.     n.a.
2459962.500000000, , , 21 25 06.27, -16 50 38.6,   -3.900,  0.923,  1.55310054208927, -6.0727936,   21.0981,/T,   29.1387,   3.1201002,  71.959916,  -5.924292,        n.a.     n.a.
2459963.500000000, , , 21 30 03.34, -16 27 19.5,   -3.901,  0.926,  1.54957422220818, -6.1379696,   21.3276,/T,   29.4768,   3.1193975,  71.588165,  -6.002203,        n.a.     n.a.
2459964.500000000, , , 21 34 59.10, -16 03 33.2,   -3.901,  0.928,  1.54601004801111, -6.2038618,   21.5569,/T,   29.8155,   3.1186599,  71.225721,  -6.081388,        n.a.     n.a.
2459965.500000000, , , 21 39 53.57, -15 39 20.6,   -3.901,  0.931,  1.54240761693613, -6.2704208,   21.7859,/T,   30.1549,   3.1178776,  70.872684,  -6.161835,        n.a.     n.a.
2459966.500000000, , , 21 44 46.76, -15 14 42.4,   -3.902,  0.934,  1.53876657395348, -6.3375317,   22.0146,/T,   30.4949,   3.1170418,  70.529154,  -6.243467,        n.a.     n.a.
2459967.500000000, , , 21 49 38.68, -14 49 39.3,   -3.902,  0.937,  1.53508664682613, -6.4050264,   22.2431,/T,   30.8356,   3.1161466,  70.195229,  -6.326151,        n.a.     n.a.
2459968.500000000, , , 21 54 29.34, -14 24 12.3,   -3.903,  0.940,  1.53136766910639, -6.4727125,   22.4715,/T,   31.1771,   3.1151896,  69.871000,  -6.409720,        n.a.     n.a.
2459969.500000000, , , 21 59 18.76, -13 58 22.1,   -3.903,  0.943,  1.52760958364376, -6.5404095,   22.6996,/T,   31.5194,   3.1141723,  69.556547,  -6.494011,        n.a.     n.a.
2459970.500000000, , , 22 04 06.95, -13 32 09.6,   -3.904,  0.946,  1.52381242735306, -6.6079756,   22.9275,/T,   31.8625,   3.1130993,  69.251935,  -6.578888,        n.a.     n.a.
2459971.500000000, , , 22 08 53.94, -13 05 35.5,   -3.905,  0.949,  1.51997630480555, -6.6753187,   23.1551,/T,   32.2064,   3.1119763,  68.957218,  -6.664262,        n.a.     n.a.
2459972.500000000, , , 22 13 39.75, -12 38 40.6,   -3.905,  0.952,  1.51610135995205, -6.7423930,   23.3826,/T,   32.5512,   3.1108097,  68.672439,  -6.750086,        n.a.     n.a.
2459973.500000000, , , 22 18 24.39, -12 11 25.8,   -3.906,  0.955,  1.51218775255028, -6.8091875,   23.6099,/T,   32.8969,   3.1096052,  68.397632,  -6.836349,        n.a.     n.a.
2459974.500000000, , , 22 23 07.90, -11 43 51.8,   -3.906,  0.958,  1.50823564176674, -6.8757133,   23.8369,/T,   33.2435,   3.1083675,  68.132825,  -6.923062,        n.a.     n.a.
2459975.500000000, , , 22 27 50.31, -11 15 59.5,   -3.907,  0.961,  1.50424517638227, -6.9419939,   24.0638,/T,   33.5911,   3.1071006,  67.878041,  -7.010250,        n.a.     n.a.
2459976.500000000, , , 22 32 31.64, -10 47 49.7,   -3.908,  0.964,  1.50021648967357, -7.0080587,   24.2904,/T,   33.9396,   3.1058079,  67.633299,  -7.097947,        n.a.     n.a.
2459977.500000000, , , 22 37 11.92, -10 19 23.0,   -3.909,  0.968,  1.49614969691169, -7.0739404,   24.5167,/T,   34.2891,   3.1044921,  67.398616,  -7.186190,        n.a.     n.a.
2459978.500000000, , , 22 41 51.19, -09 50 40.4,   -3.909,  0.971,  1.49204489386310, -7.1396738,   24.7428,/T,   34.6396,   3.1031557,  67.174004,  -7.275020,        n.a.     n.a.
2459979.500000000, , , 22 46 29.48, -09 21 42.5,   -3.910,  0.974,  1.48790215527125, -7.2052971,   24.9687,/T,   34.9912,   3.1018011,  66.959474,  -7.364482,        n.a.     n.a.
2459980.500000000, , , 22 51 06.82, -08 52 30.2,   -3.911,  0.977,  1.48372153283318, -7.2708522,   25.1942,/T,   35.3437,   3.1004302,  66.755033,  -7.454625,        n.a.     n.a.
2459981.500000000, , , 22 55 43.26, -08 23 04.3,   -3.912,  0.980,  1.47950305259471, -7.3363861,   25.4195,/T,   35.6973,   3.0990449,  66.560688,  -7.545506,        n.a.     n.a.
2459982.500000000, , , 23 00 18.82, -07 53 25.4,   -3.913,  0.983,  1.47524671194253, -7.4019510,   25.6445,/T,   36.0519,   3.0976467,  66.376440,  -7.637187,        n.a.     n.a.
2459983.500000000, , , 23 04 53.54, -07 23 34.3,   -3.914,  0.987,  1.47095247646667, -7.4676047,   25.8693,/T,   36.4077,   3.0962369,  66.202291,  -7.729738,        n.a.     n.a.
2459984.500000000, , , 23 09 27.47, -06 53 31.9,   -3.915,  0.990,  1.46662027691255, -7.5334101,   26.0937,/T,   36.7644,   3.0948163,  66.038242,  -7.823238,        n.a.     n.a.
2459985.500000000, , , 23 14 00.64, -06 23 18.8,   -3.916,  0.993,  1.46225000628549, -7.5994350,   26.3178,/T,   37.1223,   3.0933852,  65.884291,  -7.917770,        n.a.     n.a.
2459986.500000000, , , 23 18 33.09, -05 52 55.8,   -3.917,  0.996,  1.45784151699415, -7.6657522,   26.5416,/T,   37.4813,   3.0919436,  65.740433,  -8.013427,        n.a.     n.a.
2459987.500000000, , , 23 23 04.86, -05 22 23.7,   -3.918,  1.000,  1.45339461782979, -7.7324400,   26.7651,/T,   37.8413,   3.0904907,  65.606665,  -8.110310,        n.a.     n.a.
2459988.500000000, , , 23 27 36.00, -04 51 43.1,   -3.919,  1.003,  1.44890907069003, -7.7995825,   26.9883,/T,   38.2025,   3.0890251,  65.482982,  -8.208530,        n.a.     n.a.
2459989.500000000, , , 23 32 06.54, -04 20 54.9,   -3.920,  1.006,  1.44438458737061, -7.8672687,   27.2111,/T,   38.5648,   3.0875441,  65.369379,  -8.308209,        n.a.     n.a.
2459990.500000000, , , 23 36 36.53, -03 49 59.7,   -3.921,  1.010,  1.43982082751833, -7.9355893,   27.4336,/T,   38.9282,   3.0860437,  65.265851,  -8.409474,        n.a.     n.a.
2459991.500000000, , , 23 41 06.00, -03 18 58.4,   -3.922,  1.013,  1.43521739988201, -8.0046281,   27.6558,/T,   39.2928,   3.0845180,  65.172397,  -8.512457,        n.a.     n.a.
2459992.500000000, , , 23 45 35.00, -02 47 51.5,   -3.923,  1.016,  1.43057386994306, -8.0744483,   27.8777,/T,   39.6585,   3.0829590,  65.089018,  -8.617272,        n.a.     n.a.
2459993.500000000, , , 23 50 03.57, -02 16 40.0,   -3.925,  1.020,  1.42588977705647, -8.1450739,   28.0993,/T,   40.0254,   3.0813568,  65.015721,  -8.724003,        n.a.     n.a.
2459994.500000000, , , 23 54 31.74, -01 45 24.4,   -3.926,  1.023,  1.42116466235977, -8.2164722,   28.3206,/T,   40.3935,   3.0797004,  64.952520,  -8.832680,        n.a.     n.a.
2459995.500000000, , , 23 58 59.56, -01 14 05.7,   -3.927,  1.026,  1.41639810455428, -8.2885458,   28.5416,/T,   40.7629,   3.0779793,  64.899432,  -8.943261,        n.a.     n.a.
2459996.500000000, , , 00 03 27.07, -00 42 44.5,   -3.928,  1.030,  1.41158975576473, -8.3611408,   28.7622,/T,   41.1335,   3.0761857,  64.856476,  -9.055642,        n.a.     n.a.
2459997.500000000, , , 00 07 54.29, -00 11 21.5,   -3.930,  1.033,  1.40673936741112, -8.4340725,   28.9827,/T,   41.5053,   3.0743148,  64.823666,  -9.169671,        n.a.     n.a.
2459998.500000000, , , 00 12 21.28, +00 20 02.3,   -3.931,  1.037,  1.40184679893685, -8.5071568,   29.2028,/T,   41.8785,   3.0723661,  64.801009,  -9.285185,        n.a.     n.a.
2459999.500000000, , , 00 16 48.07, +00 51 26.3,   -3.933,  1.040,  1.39691200903746, -8.5802375,   29.4226,/T,   42.2530,   3.0703422,  64.788507,  -9.402040,        n.a.     n.a.
2460000.500000000, , , 00 21 14.69, +01 22 49.8,   -3.934,  1.044,  1.39193503526633, -8.6531987,   29.6421,/T,   42.6289,   3.0682476,  64.786154,  -9.520125,        n.a.     n.a.
2460001.500000000, , , 00 25 41.18, +01 54 11.9,   -3.936,  1.047,  1.38691597006980, -8.7259654,   29.8613,/T,   43.0062,   3.0660873,  64.793942,  -9.639370,        n.a.     n.a.
2460002.500000000, , , 00 30 07.59, +02 25 32.0,   -3.937,  1.051,  1.38185493953253, -8.7984944,   30.0802,/T,   43.3849,   3.0638665,  64.811860,  -9.759739,        n.a.     n.a.
2460003.500000000, , , 00 34 33.95, +02 56 49.3,   -3.939,  1.054,  1.37675208778699, -8.8707646,   30.2988,/T,   43.7651,   3.0615894,  64.839899,  -9.881218,        n.a.     n.a.
2460004.500000000, , , 00 39 00.30, +03 28 03.0,   -3.940,  1.058,  1.37160756726421, -8.9427671,   30.5170,/T,   44.1468,   3.0592598,  64.878049,  -10.00381,        n.a.     n.a.
2460005.500000000, , , 00 43 26.69, +03 59 12.4,   -3.942,  1.062,  1.36642153347054, -9.0144994,   30.7348,/T,   44.5299,   3.0568810,  64.926300,  -10.12753,        n.a.     n.a.
2460006.500000000, , , 00 47 53.14, +04 30 16.8,   -3.944,  1.065,  1.36119414253821, -9.0859615,   30.9523,/T,   44.9145,   3.0544558,  64.984645,  -10.25239,        n.a.     n.a.
2460007.500000000, , , 00 52 19.70, +05 01 15.5,   -3.945,  1.069,  1.35592554993811, -9.1571556,   31.1693,/T,   45.3006,   3.0519869,  65.053076,  -10.37841,        n.a.     n.a.
2460008.500000000, , , 00 56 46.41, +05 32 07.8,   -3.947,  1.073,  1.35061590910183, -9.2280870,   31.3859,/T,   45.6883,   3.0494770,  65.131585,  -10.50560,        n.a.     n.a.
2460009.500000000, , , 01 01 13.30, +06 02 52.8,   -3.949,  1.076,  1.34526536910816, -9.2987659,   31.6021,/T,   46.0775,   3.0469292,  65.220164,  -10.63401,        n.a.     n.a.
2460010.500000000, , , 01 05 40.42, +06 33 30.0,   -3.951,  1.080,  1.33987407099037, -9.3692103,   31.8178,/T,   46.4682,   3.0443462,  65.318805,  -10.76365,        n.a.     n.a.
2460011.500000000, , , 01 10 07.80, +07 03 58.6,   -3.953,  1.084,  1.33444214260316, -9.4394482,   32.0330,/T,   46.8605,   3.0417311,  65.427502,  -10.89458,        n.a.     n.a.
2460012.500000000, , , 01 14 35.48, +07 34 17.8,   -3.955,  1.087,  1.32896969231980, -9.5095192,   32.2477,/T,   47.2544,   3.0390867,  65.546244,  -11.02686,        n.a.     n.a.
2460013.500000000, , , 01 19 03.49, +08 04 27.1,   -3.957,  1.091,  1.32345680206465, -9.5794754,   32.4619,/T,   47.6498,   3.0364155,  65.675024,  -11.16057,        n.a.     n.a.
2460014.500000000, , , 01 23 31.89, +08 34 25.6,   -3.959,  1.095,  1.31790352027132, -9.6493805,   32.6755,/T,   48.0469,   3.0337194,  65.813831,  -11.29580,        n.a.     n.a.
2460015.500000000, , , 01 28 00.69, +09 04 12.6,   -3.961,  1.099,  1.31230985528672, -9.7193093,   32.8886,/T,   48.4455,   3.0309995,  65.962655,  -11.43266,        n.a.     n.a.
2460016.500000000, , , 01 32 29.94, +09 33 47.6,   -3.963,  1.103,  1.30667576959024, -9.7893456,   33.1011,/T,   48.8456,   3.0282559,  66.121486,  -11.57128,        n.a.     n.a.
2460017.500000000, , , 01 36 59.67, +10 03 09.7,   -3.965,  1.106,  1.30100117510331, -9.8595803,   33.3130,/T,   49.2474,   3.0254876,  66.290312,  -11.71180,        n.a.     n.a.
2460018.500000000, , , 01 41 29.91, +10 32 18.2,   -3.967,  1.110,  1.29528592999603, -9.9301079,   33.5243,/T,   49.6507,   3.0226920,  66.469121,  -11.85438,        n.a.     n.a.
2460019.500000000, , , 01 46 00.70, +11 01 12.5,   -3.969,  1.114,  1.28952983784901,-10.0010217,   33.7350,/T,   50.0556,   3.0198645,  66.657904,  -11.99919,        n.a.     n.a.
2460020.500000000, , , 01 50 32.07, +11 29 51.9,   -3.972,  1.118,  1.28373265072574,-10.0724051,   33.9451,/T,   50.4622,   3.0169985,  66.856651,  -12.14639,        n.a.     n.a.
2460021.500000000, , , 01 55 04.05, +11 58 15.5,   -3.974,  1.122,  1.27789407830396,-10.1443192,   34.1546,/T,   50.8703,   3.0140851,  67.065354,  -12.29614,        n.a.     n.a.
2460022.500000000, , , 01 59 36.66, +12 26 22.8,   -3.977,  1.126,  1.27201380506048,-10.2167876,   34.3634,/T,   51.2800,   3.0111136,  67.284006,  -12.44856,        n.a.     n.a.
2460023.500000000, , , 02 04 09.93, +12 54 13.0,   -3.979,  1.130,  1.26609151593055,-10.2897832,   34.5715,/T,   51.6914,   3.0080718,  67.512601,  -12.60373,        n.a.     n.a.
2460024.500000000, , , 02 08 43.89, +13 21 45.3,   -3.981,  1.134,  1.26012692781337,-10.3632225,   34.7790,/T,   52.1044,   3.0049480,  67.751128,  -12.76164,        n.a.     n.a.
2460025.500000000, , , 02 13 18.55, +13 48 59.1,   -3.984,  1.138,  1.25411982097641,-10.4369718,   34.9859,/T,   52.5191,   3.0017325,  67.999572,  -12.92223,        n.a.     n.a.
2460026.500000000, , , 02 17 53.93, +14 15 53.5,   -3.987,  1.142,  1.24807006300475,-10.5108663,   35.1921,/T,   52.9355,   2.9984184,  68.257905,  -13.08541,        n.a.     n.a.
2460027.500000000, , , 02 22 30.05, +14 42 27.8,   -3.989,  1.146,  1.24197761992825,-10.5847340,   35.3976,/T,   53.3536,   2.9950024,  68.526090,  -13.25102,        n.a.     n.a.
2460028.500000000, , , 02 27 06.92, +15 08 41.4,   -3.992,  1.150,  1.23584255369623,-10.6584176,   35.6023,/T,   53.7735,   2.9914843,  68.804080,  -13.41894,        n.a.     n.a.
2460029.500000000, , , 02 31 44.56, +15 34 33.5,   -3.995,  1.154,  1.22966500956717,-10.7317874,   35.8064,/T,   54.1952,   2.9878660,  69.091818,  -13.58906,        n.a.     n.a.
2460030.500000000, , , 02 36 22.98, +16 00 03.3,   -3.998,  1.158,  1.22344519898913,-10.8047437,   36.0096,/T,   54.6187,   2.9841506,  69.389241,  -13.76128,        n.a.     n.a.
2460031.500000000, , , 02 41 02.18, +16 25 10.1,   -4.001,  1.162,  1.21718338291848,-10.8772136,   36.2121,/T,   55.0440,   2.9803412,  69.696283,  -13.93555,        n.a.     n.a.
2460032.500000000, , , 02 45 42.19, +16 49 53.3,   -4.004,  1.166,  1.21087985851644,-10.9491435,   36.4138,/T,   55.4713,   2.9764410,  70.012869,  -14.11184,        n.a.     n.a.
2460033.500000000, , , 02 50 22.99, +17 14 12.1,   -4.007,  1.170,  1.20453495013910,-11.0204917,   36.6146,/T,   55.9004,   2.9724526,  70.338923,  -14.29014,        n.a.     n.a.
2460034.500000000, , , 02 55 04.61, +17 38 05.9,   -4.010,  1.174,  1.19814900417001,-11.0912228,   36.8145,/T,   56.3314,   2.9683785,  70.674363,  -14.47043,        n.a.     n.a.
2460035.500000000, , , 02 59 47.04, +18 01 33.9,   -4.013,  1.178,  1.19172238657479,-11.1613041,   37.0134,/T,   56.7643,   2.9642206,  71.019100,  -14.65271,        n.a.     n.a.
2460036.500000000, , , 03 04 30.28, +18 24 35.5,   -4.016,  1.182,  1.18525548184608,-11.2307040,   37.2114,/T,   57.1992,   2.9599812,  71.373043,  -14.83697,        n.a.     n.a.
2460037.500000000, , , 03 09 14.34, +18 47 10.0,   -4.019,  1.186,  1.17874869202606,-11.2993937,   37.4084,/T,   57.6361,   2.9556629,  71.736092,  -15.02322,        n.a.     n.a.
2460038.500000000, , , 03 13 59.20, +19 09 16.7,   -4.023,  1.190,  1.17220243462528,-11.3673492,   37.6043,/T,   58.0750,   2.9512686,  72.108140,  -15.21144,        n.a.     n.a.
2460039.500000000, , , 03 18 44.88, +19 30 55.1,   -4.026,  1.195,  1.16561713848149,-11.4345559,   37.7991,/T,   58.5159,   2.9468021,  72.489077,  -15.40166,        n.a.     n.a.
2460040.500000000, , , 03 23 31.36, +19 52 04.4,   -4.030,  1.199,  1.15899323696540,-11.5010135,   37.9928,/T,   58.9588,   2.9422673,  72.878783,  -15.59388,        n.a.     n.a.
2460041.500000000, , , 03 28 18.63, +20 12 44.2,   -4.033,  1.203,  1.15233115846634,-11.5667402,   38.1853,/T,   59.4037,   2.9376687,  73.277133,  -15.78816,        n.a.     n.a.
2460042.500000000, , , 03 33 06.68, +20 32 53.6,   -4.037,  1.207,  1.14563131473197,-11.6317758,   38.3766,/T,   59.8507,   2.9330105,  73.683996,  -15.98457,        n.a.     n.a.
2460043.500000000, , , 03 37 55.51, +20 52 32.3,   -4.040,  1.211,  1.13889408824271,-11.6961816,   38.5666,/T,   60.2997,   2.9282961,  74.099233,  -16.18321,        n.a.     n.a.
2460044.500000000, , , 03 42 45.10, +21 11 39.5,   -4.044,  1.216,  1.13211982016835,-11.7600388,   38.7553,/T,   60.7508,   2.9235278,  74.522700,  -16.38424,        n.a.     n.a.
2460045.500000000, , , 03 47 35.42, +21 30 14.8,   -4.048,  1.220,  1.12530880044754,-11.8234426,   38.9427,/T,   61.2040,   2.9187062,  74.954246,  -16.58782,        n.a.     n.a.
2460046.500000000, , , 03 52 26.47, +21 48 17.5,   -4.052,  1.224,  1.11846126119322,-11.8864968,   39.1287,/T,   61.6592,   2.9138297,  75.393716,  -16.79416,        n.a.     n.a.
2460047.500000000, , , 03 57 18.23, +22 05 47.2,   -4.056,  1.228,  1.11157737418305,-11.9493053,   39.3132,/T,   62.1165,   2.9088943,  75.840947,  -17.00348,        n.a.     n.a.
2460048.500000000, , , 04 02 10.66, +22 22 43.2,   -4.060,  1.232,  1.10465725290488,-12.0119644,   39.4964,/T,   62.5759,   2.9038936,  76.295773,  -17.21600,        n.a.     n.a.
2460049.500000000, , , 04 07 03.74, +22 39 05.2,   -4.064,  1.237,  1.09770095959533,-12.0745538,   39.6780,/T,   63.0374,   2.8988185,  76.758021,  -17.43196,        n.a.     n.a.
2460050.500000000, , , 04 11 57.43, +22 54 52.5,   -4.068,  1.241,  1.09070851775227,-12.1371264,   39.8581,/T,   63.5011,   2.8936576,  77.227512,  -17.65157,        n.a.     n.a.
2460051.500000000, , , 04 16 51.72, +23 10 04.8,   -4.073,  1.245,  1.08367993032815,-12.1996989,   40.0367,/T,   63.9668,   2.8883977,  77.704061,  -17.87501,        n.a.     n.a.
2460052.500000000, , , 04 21 46.55, +23 24 41.4,   -4.077,  1.249,  1.07661520286392,-12.2622447,   40.2137,/T,   64.4348,   2.8830245,  78.187470,  -18.10242,        n.a.     n.a.
2460053.500000000, , , 04 26 41.88, +23 38 42.1,   -4.082,  1.254,  1.06951436926501,-12.3246926,   40.3891,/T,   64.9049,   2.8775238,  78.677532,  -18.33387,        n.a.     n.a.
2460054.500000000, , , 04 31 37.67, +23 52 06.3,   -4.086,  1.258,  1.06237751641402,-12.3869320,   40.5628,/T,   65.3773,   2.8718830,  79.174026,  -18.56938,        n.a.     n.a.
2460055.500000000, , , 04 36 33.87, +24 04 53.6,   -4.091,  1.262,  1.05520480335921,-12.4488261,   40.7348,/T,   65.8519,   2.8660917,  79.676716,  -18.80892,        n.a.     n.a.
2460056.500000000, , , 04 41 30.43, +24 17 03.7,   -4.096,  1.266,  1.04799647199956,-12.5102276,   40.9051,/T,   66.3289,   2.8601426,  80.185354,  -19.05243,        n.a.     n.a.
2460057.500000000, , , 04 46 27.28, +24 28 36.2,   -4.100,  1.271,  1.04075284859565,-12.5709938,   41.0736,/T,   66.8083,   2.8540307,  80.699679,  -19.29981,        n.a.     n.a.
2460058.500000000, , , 04 51 24.38, +24 39 30.6,   -4.105,  1.275,  1.03347433788550,-12.6309969,   41.2403,/T,   67.2901,   2.8477533,  81.219422,  -19.55101,        n.a.     n.a.
2460059.500000000, , , 04 56 21.65, +24 49 46.9,   -4.110,  1.279,  1.02616141299003,-12.6901283,   41.4050,/T,   67.7744,   2.8413089,  81.744307,  -19.80596,        n.a.     n.a.
2460060.500000000, , , 05 01 19.05, +24 59 24.5,   -4.116,  1.283,  1.01881460435320,-12.7482976,   41.5677,/T,   68.2612,   2.8346966,  82.274053,  -20.06463,        n.a.     n.a.
2460061.500000000, , , 05 06 16.49, +25 08 23.4,   -4.121,  1.288,  1.01143449009572,-12.8054293,   41.7284,/T,   68.7507,   2.8279155,  82.808374,  -20.32700,        n.a.     n.a.
2460062.500000000, , , 05 11 13.92, +25 16 43.2,   -4.126,  1.292,  1.00402168901213,-12.8614573,   41.8869,/T,   69.2427,   2.8209646,  83.346983,  -20.59306,        n.a.     n.a.
